id,lens,metric_space,n_cubes,overlap,eps,min_samples,n_nodes,n_edges,n_components,n_loops,avg_degree,max_degree,density,avg_node_size,max_node_size,size_entropy,collapse_ratio,score,var_mgAF_dia_total,var_mgAF_suple_1T,var_mgAF_saf,var_total_AF_mg,var_dias_saf,var_pn_hijo,var_eg_hijo,var_edad_madre,var_imc_antes,var_dif_imc,var_hijo_problema,var_consume_suple,bio_score
11986,mgAF_saf,cont_std,12,0.2,5.0,3,10,2,8,0,0.4,2,0.0444,69.0,308,1.382,0.437,0.2978,5.9653,5.9629,4.2615,154343.988,4211.4899,14268.2505,0.303,3.5031,1.1042,0.197,0.0062,0.012,0.32859487760454936
20353,dias_saf,all_mixed,16,0.2,3.5,3,12,4,8,0,0.67,2,0.0606,91.6,421,1.443,0.597,0.2977,1.6848,1.7305,1.46,68658.0906,10126.9832,224542.2561,2.8869,2.0185,2.6724,0.9627,0.0083,0.1389,0.17119085332665948
12994,total_AF_mg,cont_std,8,0.3,5.0,3,12,6,6,0,1.0,3,0.0909,71.4,426,1.451,0.604,0.2975,4.2683,4.2623,4.9758,292564.121,6932.3206,7918.9107,0.2438,1.8536,2.4415,0.3458,0.0052,0.0012,0.30992568844976326
19219,dif_imc,all_mixed,12,0.4,3.5,3,15,11,4,0,1.47,3,0.1048,71.3,373,1.692,0.529,0.2975,0.9959,1.0076,1.0399,14889.8981,6301.7499,34909.6564,0.3366,3.615,25.014,17.1896,0.0129,0.1123,0.07386385580539656
11807,mgAF_suple_1T,all_mixed,20,0.2,5.0,5,11,7,4,0,1.27,2,0.1273,66.1,281,1.9,0.399,0.2975,5.2986,5.3474,4.6591,113022.5517,1083.5282,7808.3587,0.219,1.9104,3.0321,0.3414,0.0021,0.035,0.2774748239137278
3085,pca_2d,all_mixed,16,0.3,2.0,3,6,5,2,1,1.67,3,0.3333,4.8,8,1.711,0.011,0.2975,0.0005,0.0,0.0,0.0,0.0,96523.95,1.3776,1.8563,4.4145,0.2287,0.0,0.0,0.027074052432761744
12131,mgAF_saf,cont_std,16,0.5,5.0,5,9,4,5,0,0.89,2,0.1111,110.9,322,1.52,0.457,0.2974,2.3664,2.4127,2.3215,36467.6242,2780.1581,16129.2745,0.2058,3.0677,0.9898,0.1155,0.0049,0.0131,0.12686557070653237
7546,umap_5_05,all_mixed,20,0.6,1.5,3,7,3,4,0,0.86,1,0.1429,6.0,14,1.672,0.02,0.2973,0.0007,0.0,0.0,0.0,0.0,3434.5669,0.1905,1.265,2.3221,0.3098,0.0,0.0,0.0023262844710522598
12759,mgAF_saf,all_mixed,12,0.5,5.0,2,10,5,5,0,1.0,2,0.1111,105.2,337,1.445,0.478,0.2973,1.7377,1.7529,1.9686,50359.8437,852.9078,59036.5495,0.1399,14.8026,2.0062,0.3041,0.0019,0.0082,0.10678892756299198
12794,mgAF_saf,all_mixed,16,0.2,3.5,5,9,1,8,0,0.22,1,0.0278,73.7,300,1.462,0.426,0.2973,2.8416,2.8873,2.2995,49508.9533,4411.7412,9043.4098,0.2057,3.7027,3.0149,0.6481,0.0029,0.0988,0.14860876705369172
20299,dias_saf,all_mixed,12,0.4,3.5,3,11,6,5,0,1.09,3,0.1091,110.4,421,1.545,0.597,0.2973,1.6007,1.6237,1.2182,52178.0003,9308.5891,258355.9328,4.0234,1.1757,1.554,0.7857,0.0073,0.1488,0.17483903024343295
20891,densidad,cont_rob,8,0.2,2.5,5,8,0,8,0,0.0,0,0.0,46.2,212,1.353,0.301,0.2973,3.8001,3.8314,4.249,167998.3038,9568.7471,47087.6041,0.2342,1.0419,4.7419,0.364,0.0017,0.09,0.2412098509803403
17873,edad_madre,cont_rob,16,0.4,5.0,5,16,14,2,0,1.75,3,0.1167,67.1,152,2.428,0.216,0.2972,0.8184,0.8323,0.9178,13986.6023,883.7951,27216.0975,0.1573,28.8201,0.1763,0.099,0.0028,0.0153,0.04979989375383521
12433,mgAF_saf,cont_rob,16,0.2,3.5,3,9,0,9,0,0.0,0,0.0,67.0,284,1.422,0.403,0.2972,6.9214,6.9775,5.1654,255636.8191,5948.4375,19683.7191,0.3776,4.8838,1.2028,0.2482,0.0069,0.0136,0.41390893767283604
12113,mgAF_saf,cont_std,16,0.4,5.0,5,9,4,5,0,0.89,2,0.1111,110.6,322,1.516,0.457,0.2972,2.3687,2.4156,2.3196,36446.7936,2773.248,15553.1741,0.2015,3.0637,0.9582,0.1157,0.0049,0.0135,0.12684317026057487
15658,eg_hijo,cont_rob,12,0.6,5.0,3,7,11,1,5,3.14,5,0.5238,214.9,680,1.045,0.965,0.297,0.9797,1.0181,1.0448,7901.307,825.0671,408181.2422,10.2305,8.4656,1.5297,0.4512,0.0579,0.0025,0.27880226622303256
14648,imc_antes,cont_rob,16,0.5,3.5,5,17,14,3,0,1.65,4,0.1029,65.9,332,2.062,0.471,0.297,3.0471,3.0517,3.4564,268147.2464,6199.3376,16543.0849,0.0672,1.6056,31.2742,1.6202,0.0029,0.0461,0.24499368073377223
18735,dif_imc,cont_rob,8,0.2,5.0,2,12,7,5,0,1.17,3,0.1061,69.6,419,1.423,0.594,0.2969,2.057,2.0689,2.3342,170146.3412,3023.0613,67287.8172,0.5884,10.8402,79.659,13.8697,0.0048,0.0055,0.1782077694716169
12311,mgAF_saf,cont_rob,8,0.5,5.0,5,9,4,5,0,0.89,2,0.1111,113.7,327,1.519,0.464,0.2967,3.6961,3.7066,3.2451,96838.4092,1170.0157,6451.0157,0.1467,3.9122,1.8387,0.2258,0.003,0.0092,0.20248915974922135
6352,umap_30_01,all_mixed,16,0.4,5.0,3,12,9,3,0,1.5,2,0.1364,92.8,200,2.276,0.284,0.2967,4.8933,4.8714,4.533,260985.2177,5847.998,16703.0568,0.146,1.2525,6.8111,0.2394,0.0008,0.0598,0.3177475003583653
11211,mgAF_suple_1T,cont_rob,8,0.4,5.0,2,15,11,4,0,1.47,2,0.1048,80.5,394,1.73,0.559,0.2967,3.6904,3.6884,4.6622,128599.983,2843.1425,19722.4878,0.2953,1.9983,41.5103,1.5131,0.0103,0.0011,0.22789917880005084
6351,umap_30_01,all_mixed,16,0.4,5.0,2,12,9,3,0,1.5,2,0.1364,92.8,200,2.276,0.284,0.2967,4.8933,4.8714,4.533,260985.2177,5847.998,16703.0568,0.146,1.2525,6.8111,0.2394,0.0008,0.0598,0.3177475003583653
6353,umap_30_01,all_mixed,16,0.4,5.0,5,12,9,3,0,1.5,2,0.1364,92.8,200,2.276,0.284,0.2967,4.8933,4.8714,4.533,260985.2177,5847.998,16703.0568,0.146,1.2525,6.8111,0.2394,0.0008,0.0598,0.3177475003583653
19831,dias_saf,cont_rob,8,0.3,3.5,3,11,2,9,0,0.36,1,0.0364,58.9,382,1.435,0.542,0.2966,6.3555,6.3446,4.2457,228120.9936,10956.6883,59926.9819,0.702,3.1095,10.2576,1.5148,0.0044,0.1482,0.3829152997414283
17296,edad_madre,cont_std,8,0.2,5.0,3,10,6,4,0,1.2,3,0.1333,76.5,198,1.786,0.281,0.2965,1.5221,1.516,1.771,134009.9644,4255.8684,54370.7887,0.4835,39.1874,2.4103,0.7322,0.0051,0.0022,0.1380172083707324
12095,mgAF_saf,cont_std,16,0.3,5.0,5,9,4,5,0,0.89,2,0.1111,108.7,322,1.503,0.457,0.2965,2.4084,2.4602,2.3328,37041.8596,2802.3044,14974.1513,0.2282,3.9658,1.0226,0.117,0.0057,0.0135,0.1301036778877143
19318,dif_imc,all_mixed,16,0.5,1.5,3,6,2,4,0,0.67,1,0.1333,3.5,6,1.748,0.009,0.2965,0.0212,0.0113,0.0113,91.8371,0.0,29210.3704,0.1636,4.1759,6.2082,0.6289,0.0,0.0,0.006501401514370769
17891,edad_madre,cont_rob,16,0.5,5.0,5,17,15,2,0,1.76,3,0.1103,74.1,208,2.446,0.295,0.2965,0.8756,0.8927,0.7601,13815.5196,836.1471,25815.8038,0.1677,34.2504,0.3741,0.0934,0.0028,0.0158,0.052119319241134526
2344,pca_2d,cont_std,16,0.2,1.5,3,6,2,4,0,0.67,1,0.1333,3.5,6,1.748,0.009,0.2965,0.009,0.0056,0.1389,2158.5802,4417.0525,114175.4969,0.0741,2.608,2.5095,0.1444,0.0278,0.0,0.05526294285364524
1204,pca_2,cont_std,12,0.3,5.0,3,13,9,4,0,1.38,3,0.1154,71.8,301,1.715,0.427,0.2965,4.1327,4.0878,3.5428,215196.1292,5455.2679,35300.9156,0.4428,2.4096,29.9594,0.3582,0.0073,0.0027,0.28057144328749634
18926,dif_imc,cont_rob,16,0.3,2.0,5,8,4,4,0,1.0,3,0.1429,12.8,51,1.64,0.072,0.2965,3.9376,4.0517,3.7511,165454.9361,3388.0,12692.0376,0.1145,8.7254,1.6656,1.406,0.0017,0.0,0.24165546130100082
19637,dias_saf,cont_std,16,0.2,5.0,5,11,3,8,0,0.55,1,0.0545,98.6,413,1.508,0.586,0.2964,2.7502,2.822,2.2321,148176.3786,10957.2368,108477.4312,1.5676,0.7794,1.2998,0.5283,0.0012,0.1483,0.21043509263643678
22274,excentricidad,cont_rob,20,0.4,2.0,5,9,5,4,0,1.11,3,0.1389,15.6,76,1.591,0.108,0.2964,3.8958,3.8813,3.9521,238104.5807,5353.8765,42724.9277,0.2469,9.5734,2.4679,0.8266,0.0033,0.0,0.2743769483024945
17086,pn_hijo,all_mixed,12,0.6,1.5,3,6,2,4,0,0.67,1,0.1333,3.8,6,1.745,0.009,0.2964,0.0004,0.0,0.0,0.0,0.0,93335.5224,0.2747,3.134,1.9972,0.1701,0.0,0.0,0.016099707530593966
6376,umap_30_01,all_mixed,16,0.6,1.5,3,7,3,4,0,0.86,1,0.1429,6.1,15,1.658,0.021,0.2964,0.0016,0.0004,0.0004,3.2387,0.0,3257.9682,0.1891,1.1458,2.3293,0.3081,0.0,0.0,0.002316290930513572
19583,dias_saf,cont_std,12,0.4,5.0,5,10,5,5,0,1.0,2,0.1111,118.8,413,1.618,0.586,0.2964,2.8768,2.9188,2.3839,154143.8428,10365.7614,25171.1622,0.285,0.6397,1.4463,0.1928,0.0014,0.1592,0.1936062316234496
7456,umap_5_05,all_mixed,16,0.6,1.5,3,7,3,4,0,0.86,1,0.1429,6.1,15,1.658,0.021,0.2964,0.0016,0.0004,0.0004,3.2387,0.0,3257.9682,0.1891,1.1458,2.3293,0.3081,0.0,0.0,0.002316290930513572
3280,pca_full_2d,cont_std,8,0.4,1.5,3,6,2,4,0,0.67,1,0.1333,3.8,6,1.745,0.009,0.2964,0.0107,0.0089,0.2222,3453.7284,7067.284,193591.9481,0.1414,4.7506,0.9227,0.1827,0.0617,0.0,0.1129842128728561
13103,total_AF_mg,cont_std,12,0.4,5.0,5,13,9,4,0,1.38,3,0.1154,74.8,363,1.865,0.515,0.2963,3.9761,3.9653,5.0398,312761.2675,6741.3879,27600.7767,0.2473,1.2322,2.2141,0.2153,0.0087,0.0016,0.31316174975710503
15133,eg_hijo,cont_std,8,0.2,3.5,3,9,4,5,0,0.89,1,0.1111,68.3,326,1.509,0.462,0.2962,5.1921,5.2232,5.4921,281170.905,7191.4981,84188.94,1.5167,0.6489,1.536,0.2166,0.0087,0.0068,0.3730210225376984
10834,mgAF_suple_1T,cont_std,8,0.3,5.0,3,11,5,6,0,0.91,2,0.0909,92.4,380,1.422,0.539,0.2961,5.2679,5.2691,5.2214,236439.1079,5307.1783,10054.8193,0.2124,1.6662,2.0832,0.3028,0.004,0.0017,0.3280640002943479
15510,eg_hijo,cont_rob,8,0.3,3.5,2,18,7,11,0,0.78,3,0.0458,40.7,542,1.056,0.769,0.296,4.9518,4.8893,4.6049,280517.2322,5396.345,330629.6228,5.9114,8.7158,43.2279,8.8321,0.0387,0.019,0.47785517449561493
13461,total_AF_mg,cont_rob,12,0.4,5.0,2,14,10,4,0,1.43,2,0.1099,72.2,377,1.785,0.535,0.296,3.0292,3.0053,3.5228,321264.4316,3873.5064,8082.9021,0.1873,1.1553,44.2971,1.2057,0.003,0.0013,0.2652565786623578
107,pca_1,cont_std,12,0.2,5.0,5,11,7,4,0,1.27,2,0.1273,72.5,283,1.879,0.401,0.296,4.5993,4.6265,4.7057,302742.3645,6254.0658,37727.0924,0.3388,1.319,2.0699,0.4193,0.0047,0.0245,0.33333534784305546
12520,mgAF_saf,cont_rob,20,0.2,2.5,3,7,1,6,0,0.29,1,0.0476,92.7,234,1.494,0.332,0.2959,4.0136,4.0338,4.4805,190090.8219,5659.9009,8173.3639,0.1113,3.3885,1.9912,0.2073,0.001,0.0824,0.2512757675589736
10816,mgAF_suple_1T,cont_std,8,0.2,5.0,3,11,4,7,0,0.73,2,0.0727,83.7,376,1.409,0.533,0.2959,5.318,5.3398,5.1513,237017.5853,5306.6789,15089.6039,0.1862,2.0813,2.6528,0.3214,0.0035,0.0017,0.33067283322017377
17206,pn_hijo,all_mixed,20,0.2,5.0,3,17,15,2,0,1.76,2,0.1103,51.6,169,2.338,0.24,0.2959,0.1349,0.1352,0.2056,5366.1561,699.7147,901943.34,4.9344,1.1788,4.0347,0.6508,0.0133,0.0119,0.20277755803900102
12885,mgAF_saf,all_mixed,20,0.2,5.0,2,9,1,8,0,0.22,1,0.0278,112.2,317,1.481,0.45,0.2959,2.3658,2.3966,2.4949,57564.1789,690.1463,43542.8892,0.1656,10.1423,15.5265,1.604,0.0041,0.0103,0.13759063435324406
14594,imc_antes,cont_rob,16,0.2,3.5,5,13,10,3,0,1.54,4,0.1282,51.5,163,2.062,0.231,0.2959,3.0414,3.0621,3.3437,254709.9343,5542.6728,11453.7562,0.0913,2.0116,30.2182,1.1272,0.0022,0.0672,0.23820331618121238
21616,excentricidad,cont_std,8,0.2,5.0,3,13,8,5,0,1.23,4,0.1026,62.3,433,1.329,0.614,0.2958,5.1455,5.0441,5.6012,241267.4888,6269.5479,25080.1134,0.487,1.2756,16.4063,3.8032,0.034,0.0039,0.3672551400992319
12538,mgAF_saf,cont_rob,20,0.3,2.5,3,7,1,6,0,0.29,1,0.0476,92.9,235,1.493,0.333,0.2957,4.0141,4.0342,4.4807,190107.8868,5660.401,8173.3294,0.1112,3.388,1.9921,0.2072,0.001,0.0824,0.25130080547695594
3370,pca_full_2d,cont_std,12,0.4,1.5,3,6,2,4,0,0.67,1,0.1333,4.0,6,1.733,0.009,0.2957,0.0107,0.0089,0.2222,3453.7284,7067.284,192638.2006,0.1265,4.6821,0.8703,0.1802,0.0617,0.0,0.11270452389701302
2139,pca_2,all_mixed,20,0.5,5.0,2,15,12,3,0,1.6,2,0.1143,93.5,280,2.128,0.397,0.2957,0.6902,0.6305,0.7399,47238.6212,2062.0945,40261.6864,0.1978,2.523,169.4601,2.4726,0.0054,0.0029,0.06202740998472719
20890,densidad,cont_rob,8,0.2,2.5,3,8,1,7,0,0.25,1,0.0357,51.9,226,1.361,0.321,0.2957,3.8797,3.905,4.3343,178514.6815,5388.2237,25149.8268,0.431,4.359,3.1227,0.3777,0.0012,0.0764,0.24677184154126422
11644,mgAF_suple_1T,all_mixed,12,0.3,5.0,3,12,8,4,0,1.33,2,0.1212,76.4,326,1.87,0.462,0.2956,4.8419,4.8781,4.1737,122573.642,1273.157,23105.7645,0.0635,3.3521,4.9123,0.2157,0.0034,0.0187,0.26418333578940073
11643,mgAF_suple_1T,all_mixed,12,0.3,5.0,2,12,8,4,0,1.33,2,0.1212,76.4,326,1.87,0.462,0.2956,4.8419,4.8781,4.1737,122573.642,1273.157,23105.7645,0.0635,3.3521,4.9123,0.2157,0.0034,0.0187,0.26418333578940073
16109,eg_hijo,all_mixed,16,0.6,5.0,5,5,7,1,3,2.8,4,0.7,333.8,678,1.233,0.962,0.2955,0.0294,0.0311,0.0073,2097.1029,88.4357,366075.4649,8.0851,0.1722,0.1764,0.5959,0.0139,0.0011,0.15048236859107408
1592,pca_2,cont_rob,12,0.5,2.0,5,8,4,4,0,1.0,2,0.1429,24.2,71,1.671,0.101,0.2954,3.7965,3.7696,3.7515,161504.4191,3388.0,13509.1637,0.2058,4.5677,6.36,0.0902,0.0013,0.0,0.23153636829209764
15351,eg_hijo,cont_std,16,0.4,5.0,2,17,10,7,0,1.18,4,0.0735,64.1,584,1.26,0.828,0.2954,5.0676,5.0089,4.4336,255877.2627,5306.3136,344385.6658,9.4339,7.5407,57.8937,5.2071,0.0593,0.0029,0.5357320161676927
12286,mgAF_saf,cont_rob,8,0.4,2.5,3,8,1,7,0,0.25,1,0.0357,54.2,235,1.376,0.333,0.2953,3.8515,3.916,4.1804,176734.7322,4939.0405,17544.3807,0.2412,4.9449,4.1249,0.1677,0.0015,0.0737,0.24317722704506517
12437,mgAF_saf,cont_rob,16,0.2,5.0,5,9,1,8,0,0.22,1,0.0278,75.9,298,1.422,0.423,0.2952,4.2248,4.2632,3.4394,103277.59,1329.5269,8656.0139,0.1547,4.621,1.5984,0.1446,0.0042,0.0132,0.23008804522881235
10545,mgAF_total,all_mixed,12,0.2,5.0,2,12,8,4,0,1.33,2,0.1212,76.2,319,1.846,0.452,0.2952,5.003,5.0763,4.0453,116306.4111,1169.4243,27961.4733,0.0776,2.5042,4.4917,0.4307,0.0036,0.0258,0.27035345550769
12436,mgAF_saf,cont_rob,16,0.2,5.0,3,9,1,8,0,0.22,1,0.0278,76.0,298,1.422,0.423,0.2952,4.2238,4.2624,3.4394,103115.2662,1329.7412,8737.0126,0.1599,4.643,1.5965,0.1463,0.0041,0.0132,0.2299125533830613
10546,mgAF_total,all_mixed,12,0.2,5.0,3,12,8,4,0,1.33,2,0.1212,76.2,319,1.846,0.452,0.2952,5.003,5.0763,4.0453,116306.4111,1169.4243,27961.4733,0.0776,2.5042,4.4917,0.4307,0.0036,0.0258,0.27035345550769
19851,dias_saf,cont_rob,8,0.4,5.0,2,12,5,7,0,0.83,2,0.0758,62.7,415,1.382,0.589,0.2951,4.0595,4.0712,3.1739,212297.0434,9405.6694,261746.1772,4.7914,5.9916,53.1855,1.7623,0.0105,0.1366,0.355874682908506
22061,excentricidad,cont_rob,12,0.2,2.5,5,7,0,7,0,0.0,0,0.0,51.1,197,1.388,0.279,0.2951,4.2491,4.27,4.8155,191645.5211,9757.2829,18559.5488,0.3023,1.4524,0.8842,0.2355,0.0023,0.1019,0.266946613374248
15916,eg_hijo,all_mixed,8,0.6,1.5,3,7,3,4,0,0.86,1,0.1429,6.4,15,1.635,0.021,0.2951,0.0022,0.0007,0.0007,5.3978,0.0,4811.0259,0.1243,0.781,2.9259,0.2021,0.0,0.0,0.0019427882820369474
15923,eg_hijo,all_mixed,8,0.6,2.5,5,11,7,4,0,1.27,3,0.1273,59.7,234,1.74,0.332,0.295,4.9341,4.8773,4.9396,255946.4364,7321.4876,17672.0329,0.1029,1.8162,2.175,0.1722,0.0019,0.1488,0.3178782914784689
19109,dif_imc,all_mixed,8,0.3,2.5,5,10,6,4,0,1.2,2,0.1333,26.0,133,1.6,0.189,0.295,4.444,4.356,4.6196,263761.0797,6343.2298,10222.4879,0.1471,5.5724,2.8352,1.5292,0.0001,0.09,0.2965777244034614
12903,mgAF_saf,all_mixed,20,0.3,5.0,2,9,3,6,0,0.67,2,0.0833,113.4,325,1.483,0.461,0.2949,2.3437,2.3741,2.5043,57295.1874,687.9691,46526.9734,0.1852,10.0888,12.2937,1.0839,0.0041,0.0101,0.13715393523370067
9736,mgAF_total,cont_std,8,0.2,5.0,3,10,4,6,0,0.8,2,0.0889,80.6,354,1.446,0.502,0.2949,5.9913,5.9697,5.1875,253598.4431,5342.5249,17260.7868,0.1794,1.9673,1.3587,0.3202,0.0032,0.0063,0.36486815040340353
22193,excentricidad,cont_rob,16,0.4,5.0,5,14,10,4,0,1.43,3,0.1099,75.9,364,1.733,0.516,0.2949,3.677,3.664,3.8149,216980.8648,3773.4303,27287.6036,0.3103,1.7688,1.5741,1.1647,0.0054,0.0041,0.2577210588443082
12847,mgAF_saf,all_mixed,16,0.5,3.5,3,8,3,5,0,0.75,2,0.1071,125.2,326,1.591,0.462,0.2947,2.6047,2.6417,2.4706,52954.6835,3551.9665,6867.532,0.1591,3.2353,3.0576,0.7315,0.0003,0.1094,0.1355758172892764
13175,total_AF_mg,cont_std,16,0.3,5.0,5,12,8,4,0,1.33,3,0.1212,83.2,319,1.836,0.452,0.2947,4.5323,4.4977,4.936,319743.9443,6455.1604,32555.7201,0.3497,1.866,0.9216,0.3248,0.0096,0.0022,0.34194799104640916
19904,dias_saf,cont_rob,12,0.2,3.5,5,10,3,7,0,0.6,1,0.0667,63.9,381,1.506,0.54,0.2945,3.0983,3.1016,3.5028,228166.5499,11453.5794,31356.4492,0.3813,1.3582,1.2304,0.1862,0.0033,0.1583,0.23656301944555114
21343,densidad,all_mixed,12,0.2,3.5,3,13,8,5,0,1.23,6,0.1026,62.9,409,1.247,0.58,0.2945,2.5706,2.5248,2.3116,111443.2248,5067.8394,67104.0341,1.2731,3.4125,11.2508,0.7502,0.0141,0.07,0.19374978819828528
16122,eg_hijo,all_mixed,20,0.2,3.5,2,15,6,9,0,0.8,4,0.0571,64.3,490,1.229,0.695,0.2945,2.9836,3.024,2.1647,92169.4989,3987.9303,312187.485,6.44,5.2477,14.4558,2.7176,0.0071,0.001,0.2805904507693541
